{'relicTier': 'Axi', 'relicName': 'A1', 'relicState': 'Intact', 'itemName': 'Akstiletto Prime Barrel', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Intact', 'itemName': 'Sybaris Prime Stock', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Exceptional', 'itemName': 'Aksomati Prime Link', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Exceptional', 'itemName': 'Oberon Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Exceptional', 'itemName': 'Ivara Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Exceptional', 'itemName': 'Baza Prime Receiver', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Exceptional', 'itemName': 'Sybaris Prime Stock', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Flawless', 'itemName': 'Aksomati Prime Link', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Flawless', 'itemName': 'Oberon Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Flawless', 'itemName': 'Ivara Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Flawless', 'itemName': 'Baza Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Flawless', 'itemName': 'Sybaris Prime Stock', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Radiant', 'itemName': 'Aksomati Prime Link', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Radiant', 'itemName': 'Oberon Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Radiant', 'itemName': 'Ivara Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Radiant', 'itemName': 'Baza Prime Receiver', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A15', 'relicState': 'Radiant', 'itemName': 'Sybaris Prime Stock', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Intact', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Intact', 'itemName': 'Revenant Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Intact', 'itemName': 'Harrow Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Intact', 'itemName': 'Scourge Prime Blade', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Intact', 'itemName': 'Braton Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Intact', 'itemName': 'Fang Prime Handle', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Exceptional', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Exceptional', 'itemName': 'Revenant Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Exceptional', 'itemName': 'Harrow Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Exceptional', 'itemName': 'Scourge Prime Blade', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Exceptional', 'itemName': 'Braton Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Exceptional', 'itemName': 'Fang Prime Handle', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Flawless', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Flawless', 'itemName': 'Revenant Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Flawless', 'itemName': 'Harrow Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Flawless', 'itemName': 'Scourge Prime Blade', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Flawless', 'itemName': 'Braton Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Flawless', 'itemName': 'Fang Prime Handle', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Radiant', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Radiant', 'itemName': 'Revenant Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Radiant', 'itemName': 'Harrow Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Radiant', 'itemName': 'Scourge Prime Blade', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Radiant', 'itemName': 'Braton Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A16', 'relicState': 'Radiant', 'itemName': 'Fang Prime Handle', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Intact', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Intact', 'itemName': 'Orthos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Intact', 'itemName': 'Shade Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Intact', 'itemName': 'Wisp Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Intact', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Exceptional', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Exceptional', 'itemName': 'Orthos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Exceptional', 'itemName': 'Shade Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Exceptional', 'itemName': 'Wisp Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Exceptional', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Flawless', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Flawless', 'itemName': 'Orthos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Flawless', 'itemName': 'Shade Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Flawless', 'itemName': 'Wisp Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Flawless', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Radiant', 'itemName': 'Afuris Prime Receiver', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Radiant', 'itemName': 'Orthos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Radiant', 'itemName': 'Shade Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Radiant', 'itemName': 'Wisp Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A17', 'relicState': 'Radiant', 'itemName': 'Braton Prime Barrel', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Intact', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Intact', 'itemName': 'Akbronco Prime Link', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Intact', 'itemName': 'Hildryn Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Intact', 'itemName': 'Paris Prime Lower Limb', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Intact', 'itemName': 'Cobra & Crane Prime Hilt', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Exceptional', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Exceptional', 'itemName': 'Akbronco Prime Link', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Exceptional', 'itemName': 'Hildryn Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Exceptional', 'itemName': 'Paris Prime Lower Limb', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Exceptional', 'itemName': 'Cobra & Crane Prime Hilt', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Flawless', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Flawless', 'itemName': 'Akbronco Prime Link', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Flawless', 'itemName': 'Hildryn Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Flawless', 'itemName': 'Paris Prime Lower Limb', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Flawless', 'itemName': 'Cobra & Crane Prime Hilt', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Radiant', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Radiant', 'itemName': 'Akbronco Prime Link', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Radiant', 'itemName': 'Hildryn Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Radiant', 'itemName': 'Paris Prime Lower Limb', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A18', 'relicState': 'Radiant', 'itemName': 'Cobra & Crane Prime Hilt', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Intact', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Intact', 'itemName': 'Xaku Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Intact', 'itemName': 'Larkspur Prime Receiver', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Intact', 'itemName': 'Paris Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Intact', 'itemName': 'Bronco Prime Receiver', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Intact', 'itemName': 'Epitaph Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Exceptional', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Exceptional', 'itemName': 'Xaku Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Exceptional', 'itemName': 'Larkspur Prime Receiver', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Exceptional', 'itemName': 'Paris Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Exceptional', 'itemName': 'Bronco Prime Receiver', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Exceptional', 'itemName': 'Epitaph Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Flawless', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Flawless', 'itemName': 'Xaku Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Flawless', 'itemName': 'Larkspur Prime Receiver', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Flawless', 'itemName': 'Paris Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Flawless', 'itemName': 'Bronco Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Flawless', 'itemName': 'Epitaph Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Radiant', 'itemName': 'Acceltra Prime Stock', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Radiant', 'itemName': 'Xaku Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Radiant', 'itemName': 'Larkspur Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Radiant', 'itemName': 'Paris Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Radiant', 'itemName': 'Bronco Prime Receiver', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A19', 'relicState': 'Radiant', 'itemName': 'Epitaph Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Intact', 'itemName': 'Aklex Prime Link', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Intact', 'itemName': 'Aklex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Intact', 'itemName': 'Lex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Intact', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Intact', 'itemName': 'Lex Prime Barrel', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Exceptional', 'itemName': 'Aklex Prime Link', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Exceptional', 'itemName': 'Aklex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Exceptional', 'itemName': 'Lex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Exceptional', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Axi', 'relicName': 'A2', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
