{'itemName': 'Target Acquired', 'enemyName': 'Tusk Thumper Bull', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Hit And Run', 'enemyName': 'Hyena Ng', 'enemyModDropChance': 60, 'rarity': 'Uncommon', 'chance': 11.28, 'tablename': 'modLocations'}
{'itemName': 'Hit And Run', 'enemyName': 'Hyena Pb', 'enemyModDropChance': 60, 'rarity': 'Uncommon', 'chance': 11.28, 'tablename': 'modLocations'}
{'itemName': 'Hit And Run', 'enemyName': 'Hyena Ln2', 'enemyModDropChance': 60, 'rarity': 'Uncommon', 'chance': 11.28, 'tablename': 'modLocations'}
{'itemName': 'Hit And Run', 'enemyName': 'Hyena Pack', 'enemyModDropChance': 60, 'rarity': 'Uncommon', 'chance': 11.28, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Tech Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Elite Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Nullifier Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Detron Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Sniper Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vapos Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Taro Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Taro Zerca', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Taro Vambac', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Taro Numon', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Taro Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Aurax Actinic', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Aurax Vertec', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Orm Zerca', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Orm Vambac', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Orm Numon', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Orm Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Orm Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Taro Secura Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Axio Zerca', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Axio Vambac', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Axio Numon', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Axio Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Axio Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vorac Zerca', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vorac Vambac', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vorac Numon', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vorac Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Vorac Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Tusk Eviscerator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Tusk Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Juno Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Attack Drone', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Remech Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Nemes', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Eviscerator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Kuva Eviscerator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Kuva Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Carabus', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Arid Eviscerator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Frontier Eviscerator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Commander', 'enemyModDropChance': 100, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Frontier Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Arid Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Frontier Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'General Sargas Ruk', 'enemyModDropChance': 100, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Drekar Eviscerator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Drekar Heavy Gunner', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 38.72, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Drekar Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Sensor Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Rathuum Broadcaster', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Trooper Survivor', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Observation Drone', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Elite Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Jailer', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Nullifier Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Detron Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Sniper Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Oxium Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Tech Ranger', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Crewman', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Regulator', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Narmer Trooper', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Observation Drone', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Manker', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Manker', 'enemyModDropChance': 20, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Attack Drone', 'enemyModDropChance': 5, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Attack Drone', 'enemyModDropChance': 20, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Elite Provisor', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Provisor', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Provisor', 'enemyModDropChance': 20, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Elite Overtaker', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Overtaker', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Overtaker', 'enemyModDropChance': 20, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Jailer', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Cestra Manker', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Elite Trencher', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Nullifier Crewman', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Shield Osprey', 'enemyModDropChance': 5, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Shield Osprey', 'enemyModDropChance': 20, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Trencher', 'enemyModDropChance': 10, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Trencher', 'enemyModDropChance': 20, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Oxium Osprey', 'enemyModDropChance': 5, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Turret Osprey', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Terra Turret Osprey', 'enemyModDropChance': 5, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Primm', 'enemyModDropChance': 5, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Melee Prowess', 'enemyName': 'Verd-Ie', 'enemyModDropChance': 5, 'rarity': 'Uncommon', 'chance': 25.29, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Elite Taro Basilisk', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.32, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Elite Orm Harpi', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.32, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Orm Harpi', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Elite Axio Basilisk', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 9.24, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Axio Basilisk', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Elite Vorac Basilisk', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 15.1, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Vorac Basilisk', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Elite Exo Taktis', 'enemyModDropChance': 15, 'rarity': 'Common', 'chance': 36.97, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Exo Taktis', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 22.11, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Elite Gyre Flak', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 18.49, 'tablename': 'modLocations'}
{'itemName': 'Munitions Vortex', 'enemyName': 'Gyre Flak', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Corvette', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Gox', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Carrier', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Shield Dargyn', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Kosma Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Exo Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Exo Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Kosma Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Gyre Butcher', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.88, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Gyre Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Legendary', 'chance': 0.88, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Exo Roller Sentry', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Furor', 'enemyName': 'Kosma Roller Sentry', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Tech Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Elite Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Nullifier Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Detron Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Sniper Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Vapos Detron Crewman', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Taro Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Taro Zerca', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Taro Vambac', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Taro Numon', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Infected Clip', 'enemyName': 'Taro Elite Crewman', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
